estimate,p.value,log10.p.value,test,nU,nQ,nD,overlap,cf_Jaccard,cf_MCC,cf_overlap,cf_NPMI,cf_SorensenDice,group,dbname,n_min,FDR
1.02836456186074,0.00372467939281652,-2.42891110383462,Log2(OR),756251,1000,7123,19,0.00234452122408687,0.00360935286645011,0.019,0.0662527010573535,0.0046780746029792,KYCG.EPIC.TFBSconsensus.20211013,TFAP4,4,0.208315997469667
0.733599895925477,0.0177101697960838,-1.75177727499577,Log2(OR),756251,1000,10103,22,0.00198538038083206,0.00273861198139881,0.022,0.0477572026766902,0.00396289291182563,KYCG.EPIC.HMconsensus.20211013,H3K23ac,10,0.208957094096278
0.327802178764776,0.0201320867985447,-1.69611120583064,Log2(OR),756251,1000,61523,100,0.00160197363151403,0.00248205832061822,0.1,0.0231080630110976,0.00319882283319738,KYCG.EPIC.HMconsensus.20211013,H3K4me3B,4,0.208957094096278
0.452579651592783,0.0221617077748397,-1.65439677604597,Log2(OR),756251,1000,28021,50,0.00172586379482931,0.00249419091720764,0.05,0.0311391875081024,0.00344578064160436,KYCG.EPIC.HMconsensus.20211013,H1.0,2,0.208957094096278
0.611716381408866,0.0269419300574945,-1.56957129564737,Log2(OR),756251,1000,12993,26,0.00186153075105606,0.00246958967071167,0.026,0.040309646522771,0.0037161437861788,KYCG.EPIC.HMconsensus.20211013,"H3K9ac, H3K14ac",16,0.208957094096278
1.58606313497589,0.0278609458795037,-1.55500414335801,Log2(OR),756251,1000,1267,5,0.002210433244916,0.00295805664736047,0.005,0.0916770704832341,0.00441111601235113,KYCG.EPIC.HMconsensus.20211013,H2AK119ub,2,0.208957094096278
0.784117519470399,0.00423651744465662,-2.37299100096428,Log2(OR),756251,1000,13355,30,0.00209424083769634,0.00340932014002253,0.03,0.0522869446080836,0.00417972831765935,KYCG.EPIC.TFBSconsensus.20211013,ZNF547,1,0.221146210611076
0.480162004664108,0.00513442888259654,-2.28950785721394,Log2(OR),756251,1000,40432,73,0.00176503300369932,0.00316007734081174,0.073,0.0336866848109119,0.00352384630237498,KYCG.EPIC.TFBSconsensus.20211013,KDM4A,3,0.244240608339648
0.815030830516719,0.00560121242517745,-2.25171795646303,Log2(OR),756251,1000,11314,26,0.00211588541666667,0.00330899636085646,0.026,0.0537723262460867,0.00422283579665422,KYCG.EPIC.TFBSconsensus.20211013,TCF21,2,0.244240608339648
0.337677221603146,0.00561472662849765,-2.25067138394841,Log2(OR),756251,1000,92693,150,0.00160354061768385,0.00304366985860208,0.15,0.0236889974525507,0.00320194678364446,KYCG.EPIC.TFBSconsensus.20211013,ING2,1,0.244240608339648
0.309537780798493,0.00671780356988303,-2.17277269917895,Log2(OR),756251,1000,109245,173,0.00157169852460208,0.00295447343938795,0.173,0.0215102095494222,0.00313846432944805,KYCG.EPIC.TFBSconsensus.20211013,RBL1,1,0.266255239135373
0.997455400573624,0.0070730309609757,-2.15039444086404,Log2(OR),756251,1000,6503,17,0.0022709056906225,0.003310830274422,0.017,0.0636805740182986,0.00453152072504332,KYCG.EPIC.TFBSconsensus.20211013,TCF7L2,8,0.266255239135373
0.351568983233655,0.00746149259735782,-2.1271742875466,Log2(OR),756251,1000,76170,125,0.00162242845090531,0.00293553489507228,0.125,0.0248011824705805,0.00323960088117144,KYCG.EPIC.TFBSconsensus.20211013,MGEA5,1,0.266255239135373
0.692344074614843,0.00779810313116542,-2.10801102549583,Log2(OR),756251,1000,15173,32,0.00198252896350908,0.00309764495337421,0.032,0.0463573205610184,0.00395721263834786,KYCG.EPIC.TFBSconsensus.20211013,SAP30,4,0.266255239135373
0.871536152565598,0.00782103512147327,-2.10673576384634,Log2(OR),756251,1000,8773,21,0.00215340442986054,0.00319407456280334,0.021,0.0565653778336848,0.00429755448685153,KYCG.EPIC.TFBSconsensus.20211013,SCRT1,2,0.266255239135373
0.329227348620489,0.00820521745715413,-2.08590990465469,Log2(OR),756251,1000,86776,140,0.00159751700214524,0.00288337522260539,0.14,0.0231462806728939,0.00318993802406125,KYCG.EPIC.TFBSconsensus.20211013,ZNF600,2,0.267695219539654
1.03823949611174,0.00858885483974223,-2.06606473720887,Log2(OR),756251,1000,5574,15,0.002286933983839,0.00324565559158412,0.015,0.0656215533212832,0.00456343170063888,KYCG.EPIC.TFBSconsensus.20211013,ZNF207,1,0.269002933580727
0.741079890168774,0.00904617512672663,-2.04353500891435,Log2(OR),756251,1000,12361,27,0.00202489875506225,0.00305765460820057,0.027,0.0490131117638943,0.00404161365167278,KYCG.EPIC.TFBSconsensus.20211013,ZNF680,1,0.272429043239498
0.658140555845763,0.00962631567179315,-2.01653990078561,Log2(OR),756251,1000,16020,33,0.00194266203567434,0.00298604514260551,0.033,0.044153825162438,0.00387779083431257,KYCG.EPIC.TFBSconsensus.20211013,SMAD2/3,2,0.272530457400365
0.973433731004396,0.0101036272371804,-1.99552268500042,Log2(OR),756251,1000,6219,16,0.00222129668193808,0.00313333284799404,0.016,0.0618381740296612,0.00443274691785566,KYCG.EPIC.TFBSconsensus.20211013,GATAD2B,2,0.272530457400365
0.428394287972248,0.0103873866654973,-1.98349370167403,Log2(OR),756251,1000,42409,74,0.00170762662974501,0.00283451077627409,0.074,0.0300390634761647,0.00340943122393974,KYCG.EPIC.TFBSconsensus.20211013,TRAF7,4,0.272530457400365
0.425941223369457,0.0107490683316904,-1.96862917630096,Log2(OR),756251,1000,42477,74,0.00170495127064949,0.00281816554980148,0.074,0.0298655216559736,0.00340409871886285,KYCG.EPIC.TFBSconsensus.20211013,TGIF2,2,0.272530457400365
0.369603033630558,0.010789839309593,-1.96698502310919,Log2(OR),756251,1000,59295,99,0.00164462755000332,0.00278765219676117,0.099,0.0260835129056205,0.00328385438261879,KYCG.EPIC.TFBSconsensus.20211013,MBD4,1,0.272530457400365
0.489033616403778,0.0114695148576873,-1.94045495167897,Log2(OR),756251,1000,30127,55,0.00177008238928939,0.00282106721111254,0.055,0.0338478730900198,0.00353390946766473,KYCG.EPIC.TFBSconsensus.20211013,ZNF121,2,0.280644691674036
0.324450774507552,0.0119992918434674,-1.92084438374816,Log2(OR),756251,1000,78101,126,0.0015954415954416,0.00271740137934866,0.126,0.0228621383273628,0.00318580043235863,KYCG.EPIC.TFBSconsensus.20211013,PATZ1,2,0.28471047010409
0.616485939373202,0.0501113798505473,-1.30006363850223,Log2(OR),756251,1000,9441,19,0.00182306658990597,0.00213545599047378,0.019,0.0396532696581389,0.0036394981323628,KYCG.EPIC.HMconsensus.20211013,H3K4me1,341,0.287340986630738
0.596488914572936,0.0509070878666727,-1.29322174601134,Log2(OR),756251,1000,10078,20,0.00180864532465184,0.00211778773664346,0.02,0.0385180483719743,0.00361076006499368,KYCG.EPIC.HMconsensus.20211013,H4K12ac,7,0.287340986630738
0.53762963936384,0.055661630397925,-1.25444407679371,Log2(OR),756251,1000,12076,23,0.00176204703899487,0.00204119760416839,0.023,0.0350836538342501,0.00351789538085041,KYCG.EPIC.HMconsensus.20211013,H2AFZ,11,0.287340986630738
0.559220224517291,0.0574681973261477,-1.24057242568839,Log2(OR),756251,1000,10858,21,0.00177409816676523,0.00203176455860374,0.021,0.0362421490713023,0.00354191263282172,KYCG.EPIC.HMconsensus.20211013,H3K18ac,26,0.287340986630738
0.901914010546183,0.0127791716874975,-1.89349729509838,Log2(OR),756251,1000,6943,17,0.00214483976785264,0.00298317044152492,0.017,0.0575635164453467,0.00428049855218431,KYCG.EPIC.TFBSconsensus.20211013,ZSCAN16,2,0.292080047664777
0.357698280854101,0.0134015927352067,-1.87284358409745,Log2(OR),756251,1000,59130,98,0.00163246268656716,0.00268524211686124,0.098,0.0252310418932455,0.00325960419091967,KYCG.EPIC.TFBSconsensus.20211013,GLIS2,2,0.292080047664777
1.03939328069621,0.0135838991940928,-1.86697554998084,Log2(OR),756251,1000,4822,13,0.00223790669650542,0.00302810270041925,0.013,0.0649318194461401,0.00446581930608038,KYCG.EPIC.TFBSconsensus.20211013,H2AZ,60,0.292080047664777
0.438113652297825,0.0138322124776678,-1.85910834845233,Log2(OR),756251,1000,36349,64,0.00171650797908006,0.00271079586568287,0.064,0.0305350267216529,0.00342713325657983,KYCG.EPIC.TFBSconsensus.20211013,MBOAT4,1,0.292080047664777
1.01841014513991,0.0151030371363501,-1.82093570973161,Log2(OR),756251,1000,4892,13,0.00221126041843851,0.0029644868379636,0.013,0.0636181559161446,0.00441276306856755,KYCG.EPIC.TFBSconsensus.20211013,ZBTB33,14,0.292080047664777
0.547733248559101,0.0152501706464382,-1.81672529661937,Log2(OR),756251,1000,20971,40,0.00182390223884,0.00271907662069984,0.04,0.0372039916953084,0.00364116335169087,KYCG.EPIC.TFBSconsensus.20211013,ZNF438,1,0.292080047664777
0.468799187750219,0.0152710221218043,-1.81613189372266,Log2(OR),756251,1000,29971,54,0.00174661189636769,0.00268005390179928,0.054,0.0324046472421202,0.00348713312453586,KYCG.EPIC.TFBSconsensus.20211013,DAXX,2,0.292080047664777
0.315751404599171,0.0167959399942887,-1.77479568560565,Log2(OR),756251,1000,72783,117,0.0015882496674178,0.00256114846411777,0.117,0.0222601532877402,0.00317146226095442,KYCG.EPIC.TFBSconsensus.20211013,ZNF692,2,0.292080047664777
0.333258380629656,0.0168704561470708,-1.77287317470325,Log2(OR),756251,1000,63816,104,0.00160712078130795,0.00256780103515235,0.104,0.0235055301888114,0.00320908417674648,KYCG.EPIC.TFBSconsensus.20211013,MBTD1,1,0.292080047664777
0.884271991845492,0.0169263195337989,-1.77143746480474,Log2(OR),756251,1000,6611,16,0.00210664911125741,0.00283719305208233,0.016,0.0561592053201607,0.00420444094074366,KYCG.EPIC.TFBSconsensus.20211013,FOXK2,6,0.292080047664777
0.660080747612797,0.0171686127638478,-1.76526479472524,Log2(OR),756251,1000,13061,27,0.00192389910218042,0.00271745789141385,0.027,0.0436339353631292,0.00384040964369533,KYCG.EPIC.TFBSconsensus.20211013,RFX2,1,0.292080047664777
0.878105834775803,0.0175236667789977,-1.75637501373504,Log2(OR),756251,1000,6639,16,0.00209891118982028,0.00281681415855289,0.016,0.0557665444084716,0.00418902997774578,KYCG.EPIC.TFBSconsensus.20211013,ZNF837,1,0.292080047664777
0.76864846464962,0.0182415172380039,-1.73893904206633,Log2(OR),756251,1000,8960,20,0.00201207243460765,0.00274151075886958,0.02,0.0496736633518253,0.00401606425702811,KYCG.EPIC.TFBSconsensus.20211013,ZNF146,2,0.292080047664777
0.977326487627068,0.018526543007505,-1.73220561105507,Log2(OR),756251,1000,5032,13,0.00215982721382289,0.00284037248810647,0.013,0.0610462991519742,0.00431034482758621,KYCG.EPIC.TFBSconsensus.20211013,POLR3D,8,0.292080047664777
0.581306802272438,0.018903028754843,-1.72346860502615,Log2(OR),756251,1000,16875,33,0.00184956843403206,0.00263257101752904,0.033,0.0389748154305258,0.00369230769230769,KYCG.EPIC.TFBSconsensus.20211013,HDAC4,1,0.292080047664777
0.516106486110826,0.0193227287059445,-1.71393154364233,Log2(OR),756251,1000,21964,41,0.00178859660602888,0.00259086144180733,0.041,0.0351013881591369,0.00357080647970737,KYCG.EPIC.TFBSconsensus.20211013,CDK12,1,0.292080047664777
0.738759691770978,0.0193987374707585,-1.71222653436489,Log2(OR),756251,1000,9606,21,0.00198393953708077,0.00269623945460696,0.021,0.0479195062100868,0.00396002262870074,KYCG.EPIC.TFBSconsensus.20211013,HNF1A,2,0.292080047664777
0.335366509416216,0.0197926650883462,-1.70349572397275,Log2(OR),756251,1000,58729,96,0.00160984689685241,0.00249378991893651,0.096,0.0236332803435977,0.00321451891041203,KYCG.EPIC.TFBSconsensus.20211013,FAM208A,2,0.292080047664777
0.492364092409432,0.0203155711055755,-1.69217096440261,Log2(OR),756251,1000,23971,44,0.0017651542504112,0.00255531496679633,0.044,0.0336305345004644,0.00352408794201273,KYCG.EPIC.TFBSconsensus.20211013,INSM2,2,0.292080047664777
0.58114080526422,0.0204928710151716,-1.68839719344358,Log2(OR),756251,1000,16360,32,0.00184672206832872,0.0025929650249022,0.032,0.0388777911308649,0.00368663594470046,KYCG.EPIC.TFBSconsensus.20211013,ZNF71,2,0.292080047664777
0.795243016745384,0.0205327245918218,-1.6875534180584,Log2(OR),756251,1000,7912,18,0.00202383629413088,0.00269572966562894,0.018,0.0509695293399428,0.0040394973070018,KYCG.EPIC.TFBSconsensus.20211013,ZNF280D,2,0.292080047664777
0.606477140901078,0.0214875841181467,-1.66781241015478,Log2(OR),756251,1000,14559,29,0.00186735350933677,0.00258153809186841,0.029,0.040290221346823,0.0037277459991002,KYCG.EPIC.TFBSconsensus.20211013,APOBEC3B,1,0.292080047664777
0.839286691461872,0.0217334730916798,-1.66287086622316,Log2(OR),756251,1000,6818,16,0.00205075621635478,0.00268880404731113,0.016,0.0532947902964847,0.00409311844461499,KYCG.EPIC.TFBSconsensus.20211013,TOP1,3,0.292080047664777
0.270733166313408,0.022666288890989,-1.64461958027487,Log2(OR),756251,1000,92569,144,0.00154134332352154,0.00239749741775536,0.144,0.018966969340634,0.00307794248094989,KYCG.EPIC.TFBSconsensus.20211013,MYBL2,1,0.292080047664777
0.351701176978329,0.0226703357695009,-1.64454204750641,Log2(OR),756251,1000,49491,82,0.00162669364597592,0.00243620848711387,0.082,0.0247054826989415,0.00324810362242776,KYCG.EPIC.TFBSconsensus.20211013,CHAMP1,2,0.292080047664777
0.243905807985072,0.0247137610147451,-1.60706115732326,Log2(OR),756251,1000,115584,176,0.00151192357913545,0.00234222498035615,0.176,0.0168671412477417,0.00301928223426885,KYCG.EPIC.TFBSconsensus.20211013,RAG2,1,0.292080047664777
0.270452984006043,0.0248535970697344,-1.60461074679048,Log2(OR),756251,1000,88634,138,0.00154196835612765,0.0023527814888166,0.138,0.0189753258201595,0.00307918870071625,KYCG.EPIC.TFBSconsensus.20211013,IKZF2,2,0.292080047664777
0.376662036523636,0.0252449166342888,-1.59782605912687,Log2(OR),756251,1000,40252,68,0.00165112665112665,0.00239484189787968,0.068,0.0262934456888155,0.00329680985164356,KYCG.EPIC.TFBSconsensus.20211013,BRPF3,3,0.292080047664777
0.811303398016905,0.0252988136173475,-1.59689984449692,Log2(OR),756251,1000,6950,16,0.00201663725737333,0.0025968230979713,0.016,0.0515132680408137,0.0040251572327044,KYCG.EPIC.TFBSconsensus.20211013,FXR1,1,0.292080047664777
0.80941471173799,0.0255569496536915,-1.59249098258031,Log2(OR),756251,1000,6959,16,0.00201435225985144,0.00259062370340933,0.016,0.0513930356359142,0.00402060560371906,KYCG.EPIC.TFBSconsensus.20211013,POLR3A,1,0.292080047664777
0.838383848868365,0.0256981586724575,-1.59009799367414,Log2(OR),756251,1000,6393,15,0.00203307129303334,0.00260186518943018,0.015,0.0529608846837089,0.00405789260110916,KYCG.EPIC.TFBSconsensus.20211013,ATF2,6,0.292080047664777
0.949883871950117,0.0259993059190214,-1.58503824585851,Log2(OR),756251,1000,4731,12,0.00209826892813429,0.00265093217531038,0.012,0.0589426316947161,0.00418775082882569,KYCG.EPIC.TFBSconsensus.20211013,CEBPB,44,0.292080047664777
0.34945652164256,0.0260922268614585,-1.58348885411662,Log2(OR),756251,1000,47104,78,0.00162412026818806,0.00236594441642882,0.078,0.0245079712611687,0.00324297355729253,KYCG.EPIC.TFBSconsensus.20211013,ZFP2,2,0.292080047664777
0.832691773484814,0.0264636553622539,-1.5773501679334,Log2(OR),756251,1000,6418,15,0.00202620559232744,0.00258372271170059,0.015,0.0526004420681812,0.00404421677001887,KYCG.EPIC.TFBSconsensus.20211013,TSHZ1,2,0.292080047664777
0.386193786094619,0.0267579566471831,-1.57254705423514,Log2(OR),756251,1000,37016,63,0.00165994783021105,0.002370107801901,0.063,0.0268713607794613,0.00331439393939394,KYCG.EPIC.TFBSconsensus.20211013,CBX5,2,0.292080047664777
0.687960350978098,0.0268311989675764,-1.57135992019544,Log2(OR),756251,1000,9945,21,0.00192237275723178,0.00250730521590863,0.021,0.0446138151183995,0.00383736866148927,KYCG.EPIC.TFBSconsensus.20211013,AFF1,5,0.292080047664777
0.668197254388916,0.0272494228120363,-1.56464269236724,Log2(OR),756251,1000,10564,22,0.00190608213481199,0.00249001791813204,0.022,0.0434853772156638,0.00380491179522657,KYCG.EPIC.TFBSconsensus.20211013,H2AFX,1,0.292080047664777
0.306079621462305,0.0276541452334997,-1.55823976066657,Log2(OR),756251,1000,62378,100,0.0015803280761086,0.00231696483757693,0.1,0.0215627013809769,0.0031556691596453,KYCG.EPIC.TFBSconsensus.20211013,PSIP1,1,0.292080047664777
0.742811691681574,0.0278359954465608,-1.55539324321933,Log2(OR),756251,1000,8201,18,0.00196014374387455,0.00251405476126999,0.018,0.0475995947988757,0.0039126181936746,KYCG.EPIC.TFBSconsensus.20211013,ZEB1,5,0.292080047664777
0.412528526165346,0.0281667496839753,-1.55026326574964,Log2(OR),756251,1000,31112,54,0.00168444693992139,0.00235610205648678,0.054,0.0284910844872328,0.00336322869955157,KYCG.EPIC.TFBSconsensus.20211013,SSU72,1,0.292080047664777
0.235132050550283,0.0287979255504806,-1.54063879538061,Log2(OR),756251,1000,116858,177,0.0015040660769368,0.00226281952137329,0.177,0.0162450485517816,0.00300361451916713,KYCG.EPIC.TFBSconsensus.20211013,ZNF335,2,0.292080047664777
0.345610189989511,0.0289447160430536,-1.53843070664442,Log2(OR),756251,1000,45991,76,0.00161995097516786,0.00231209299852833,0.076,0.0242146764199782,0.00323466195654487,KYCG.EPIC.TFBSconsensus.20211013,CTBP2,1,0.292080047664777
0.924872475966468,0.0290811431082693,-1.53638852642867,Log2(OR),756251,1000,4813,12,0.00206860886054129,0.00257878126351509,0.012,0.057387691097845,0.0041286771030449,KYCG.EPIC.TFBSconsensus.20211013,CEBPA,8,0.292080047664777
0.353794456056187,0.0293376863640434,-1.53257413858232,Log2(OR),756251,1000,43301,72,0.00162789120260463,0.00230895019912041,0.072,0.0247431686741424,0.00325049095957202,KYCG.EPIC.TFBSconsensus.20211013,HIC1,2,0.292080047664777
0.495709099058646,0.0296104380989613,-1.52855516699253,Log2(OR),756251,1000,20071,37,0.00175905676523724,0.00236793661775485,0.037,0.0334763652130867,0.00351193583598311,KYCG.EPIC.TFBSconsensus.20211013,CCND2,1,0.292080047664777
0.341327587785138,0.0297026201382663,-1.52720523885112,Log2(OR),756251,1000,46736,77,0.00161564447428607,0.00229704294565492,0.077,0.0239230849882044,0.00322607675548852,KYCG.EPIC.TFBSconsensus.20211013,UHRF2,1,0.292080047664777
0.515485771533175,0.030291859972012,-1.51867405942444,Log2(OR),756251,1000,18183,34,0.00177554963705677,0.00236505631728567,0.034,0.0346153360075114,0.00354480529635615,KYCG.EPIC.TFBSconsensus.20211013,PHF2,2,0.292080047664777
0.750806486192641,0.0303994154088385,-1.51713476794246,Log2(OR),756251,1000,7700,17,0.00195784866981458,0.00247134674155431,0.017,0.0478945273418265,0.00390804597701149,KYCG.EPIC.TFBSconsensus.20211013,GMEB1,1,0.292080047664777
0.749668681344551,0.03058820422543,-1.51444601885969,Log2(OR),756251,1000,7706,17,0.00195649671999079,0.00246751971104787,0.017,0.0478217511565604,0.00390535263036986,KYCG.EPIC.TFBSconsensus.20211013,ZBTB11,7,0.292080047664777
0.250688690993284,0.0314731293472584,-1.50206007339822,Log2(OR),756251,1000,94368,145,0.00152274135450469,0.00222593896376237,0.145,0.0175421002039864,0.0030408522774935,KYCG.EPIC.TFBSconsensus.20211013,EGR3,1,0.295911265357339
0.656622398010142,0.0325584525272907,-1.48733624490168,Log2(OR),756251,1000,10160,21,0.00188526797737678,0.00239113507721945,0.021,0.0425751825685414,0.00376344086021505,KYCG.EPIC.TFBSconsensus.20211013,ZKSCAN1,3,0.295911265357339
0.477622124088415,0.0325767983526048,-1.48709160038729,Log2(OR),756251,1000,20872,38,0.00174040487313364,0.00231017635345687,0.038,0.0323073489004959,0.003474762253109,KYCG.EPIC.TFBSconsensus.20211013,ZNF554,1,0.295911265357339
0.790138610654735,0.0328451529666661,-1.48352871119235,Log2(OR),756251,1000,6608,15,0.00197550375345713,0.0024483991884231,0.015,0.0499061049542835,0.00394321766561514,KYCG.EPIC.TFBSconsensus.20211013,FOS,12,0.295911265357339
0.270996625660119,0.0328790294841488,-1.48308101035034,Log2(OR),756251,1000,76152,119,0.0015447924915296,0.00221320863110014,0.119,0.0190716118806771,0.00308481957693903,KYCG.EPIC.TFBSconsensus.20211013,ZXDB,2,0.295911265357339
0.848868412729346,0.0340989123075801,-1.46725947397964,Log2(OR),756251,1000,5496,13,0.00200524448557766,0.0024558244342367,0.013,0.0530067772841356,0.00400246305418719,KYCG.EPIC.TFBSconsensus.20211013,MEF2B,4,0.301684944813518
0.399399344135916,0.0348396923435667,-1.45792568874133,Log2(OR),756251,1000,30207,52,0.00166907398491414,0.00224037718817958,0.052,0.0275212575452497,0.00333258563783766,KYCG.EPIC.TFBSconsensus.20211013,ZNF202,1,0.301684944813518
0.290710273961351,0.0349665965564406,-1.45634663731299,Log2(OR),756251,1000,62348,99,0.00156524213821562,0.00219042041064292,0.099,0.0204681947066474,0.00312559196817579,KYCG.EPIC.TFBSconsensus.20211013,TAF3,1,0.301684944813518
0.521973505522222,0.0350925688349871,-1.45478483953535,Log2(OR),756251,1000,16491,31,0.00177548682703322,0.00229057215758866,0.031,0.0348233572933614,0.00354468012120519,KYCG.EPIC.TFBSconsensus.20211013,ZEB2,6,0.301684944813518
0.488222764252848,0.0354470177814095,-1.45042029688594,Log2(OR),756251,1000,19071,35,0.00174685565981234,0.00227029632293327,0.035,0.0328428479044165,0.00348761895271785,KYCG.EPIC.TFBSconsensus.20211013,KDM3B,1,0.301684944813518
0.388157334965934,0.0361437361521895,-1.44196695674427,Log2(OR),756251,1000,31619,54,0.00165822201750345,0.00221607436460967,0.054,0.0267979490407286,0.0033109537386186,KYCG.EPIC.TFBSconsensus.20211013,ZXDC,1,0.304306939861983
0.67306374171645,0.0366619248958651,-1.43578473659949,Log2(OR),756251,1000,9083,19,0.0018879173290938,0.00233474114130561,0.019,0.0433030529859499,0.00376871962709511,KYCG.EPIC.TFBSconsensus.20211013,MLLT3,1,0.30483294294501
0.273973465134908,0.0369848398209143,-1.43197625786092,Log2(OR),756251,1000,69501,109,0.0015484714172065,0.00215362491873638,0.109,0.0192910145754894,0.00309215472120963,KYCG.EPIC.TFBSconsensus.20211013,ZNF501,2,0.30483294294501
0.249390539510929,0.0374720137562801,-1.42629296717468,Log2(OR),756251,1000,86458,133,0.00152304609218437,0.00213560135315924,0.133,0.0175008435408051,0.00304145990075236,KYCG.EPIC.TFBSconsensus.20211013,SP7,2,0.305631112199659
0.539657552116974,0.0380493324993379,-1.41965295766862,Log2(OR),756251,1000,14704,28,0.00178616994131156,0.00225496879511727,0.028,0.035741445511275,0.00356597045338767,KYCG.EPIC.TFBSconsensus.20211013,DUX4,1,0.307140488113212
